Timestamp	1. Enter audio file name:	2. Audio transcription:
6/24/2024 13:11:40	bemba_news_item_188_558_561_3_3	bakonfwa Ilyashi ukufuma kunse ya calo lyatufisha na kumpela 
6/24/2024 13:12:20	bemba_news_item_188_211_214_3_3	pa milimo iyo balebomba honorable mwabombeni
6/24/2024 13:15:04	bemba_news_item_188_152_162_10_10	uwakumupando ku mukulaula ward aebele bakalemba we lyashi ku ng'anda ya mulabasa wa kasama ukuti membala wasalwa mu ng'anda yamafunde kuli ilya ncende wakonkanyapo ukufikilisha ifyo alaile abantu
6/24/2024 13:15:58	bemba_news_item_188_226_230_4_4	teapo peka mwalipelako naba youth mu wards aba aba pusanapusana
6/24/2024 13:17:30	bemba_news_item_188_231_238_7_7	muma wards yonse mwalibapelako soya beans ukubacita empower ukuti baleitwala pesa pantanshi naco cine tuleti mwabombeni epashili pakuleka
6/24/2024 13:19:02	bemba_news_item_187_578_583_5_4	abali nokusalanganina muncende umwikala Abantu mukusuminisha Abantu balingile
6/24/2024 13:20:39	bemba_news_item_187_396_404_8_7	bamama wina batile icilekabila ama min hospitals ayali pama kule ukumona ukuti yapwishishiwa libe umweshi wa december
6/24/2024 13:21:33	bemba_news_item_187_429_434_5_4	euli nokusalanganinna mu ncende umwikala Abantu mukusuminisha Abantu abalingile
6/24/2024 13:22:44	bemba_news_item_187_434_439_5_4	mukwafwilishako ukukushako umulimo wa vaccination program muno calo
6/24/2024 13:24:21	bemba_news_item_187_469_475_6_6	bakonfwa ili Ilyashi lyonse lilefuma ku ng'anda ya kasama ukusabanakanisha amatamba pa eighty seven point seven FM
6/24/2024 13:26:19	bemba_news_item_187_20_30_10_7	akabungwe ka anti-voter apathy project AVAP muno citungu ca lubemba ekalangile ukufulwa pa mibele yaba cader bamo
6/24/2024 13:30:36	bemba_news_item_187_279_287_8_7	ukulanda mukulanshanya kwa district repaired Ness committee meeting batile nakabili cilkabila ukukonka ifikomo fya bumi
6/24/2024 13:32:09	bemba_news_item_187_292_315_23_7	balundilepo nokutila cilekabila ukutantika ifyakuntashi ukwishiba icilengele incende shimo ukulakwata icipendo icikalamba
6/24/2024 15:06:40	bemba_news_item_336_556_564_8_7	bakonfwa iyi empela ye lyashi mululimi ulwa cibemba ukwimininako balkalemba be lyashi elyo nabali pali pa mashine ba samson phiri
6/24/2024 15:07:40	bemba_news_item_336_323_327_4_3	namutekenya uwaibimbile muli ubu ubusanso ewaishibikwe pe shina lya
6/24/2024 15:09:46	bemba_news_item_336_345_357_12_12	bamama katongo batile namutekenya uwale-ensha motoka ewapelwe Imilandu seven iyakulenga infwa pa mulandu nokubipa kwa myenseshe elyo kabili euli nokumonekela mu cilye nombaline
6/24/2024 15:10:58	bemba_news_item_335_534_538_4_3	ewafwile panuma ya kunwa umuti waiminine pakulangisha ukuti.
6/24/2024 15:15:06	bemba_news_item_335_468_474_6_5	ukutampa mu bushiku bumo ukushinta pa nshiku shitatu ukukonka ne fyalo ifyo ifilekonka
6/24/2024 15:16:39	bemba_news_item_335_504_511_7_6	bakonfwa Ilyashi ukufuma kunse ya calo yatufisha na kumpela lelo apo tatulwaya katunfwe ku mitwe nakabili
6/24/2024 15:17:51	bemba_news_item_335_254_259_5_4	intungulushi ya cikaya yalangile ubulanda pafyo amasukulu ayengi muncende yaiko
6/24/2024 15:20:22	bemba_news_item_335_296_300_4_4	muma sukulu mu ncende yaiko pakutila kwingaba ukupwisha aya amafya
6/24/2024 15:21:51	bemba_news_item_335_316_323_7_6	bakapokola ebalondolwele uwafwile nga ba mama Selina namuma abo abafwile panuma yakunwa umuti wacikaya
6/24/2024 15:24:39	bemba_news_item_335_343_348_5_4	eico icalenge ukutila ulupwa lwingeta ing'anga ukutila inga bachapa
6/24/2024 15:25:51	bemba_news_item_334_355_363_8_6	abakalamba nabekala bwino sana nafuma mutu fyani bali mutumalata imisebo ilemoneka
6/24/2024 15:28:28	bemba_news_item_334_372_383_11_11	katungulula mukalamba atungulula isukulu lya kalikeka  community primary mwi boma lya mungwi ba chiti Mulenga ebalombele kubuteko ukupitila mubo cikumine ukutila bengapelako ubwafilwisho ukulosha kufikulwa
6/24/2024 15:29:16	bemba_news_item_333_66_70_4_3	na mwi lyashi kunse ya calo abafikukila insakwe batile
6/24/2024 15:30:29	bemba_news_item_333_498_502_4_3	bakonfwa ili Ilyashi lyonse lileisa kuli imwe ukufuma kuno ng'anda ya mulabasa wa kasama
6/24/2024 15:33:18	bemba_news_item_333_552_555_3_2	elo na palestine mukukumana kwa kubalilapo
6/24/2024 15:33:53	bemba_news_item_333_568_571_3_3	elyo na bantu bekala mu ncende ya gaza
6/24/2024 15:36:30	bemba_news_item_341_98_119_21_12	ba mama mary kapoko baebele bakalemba be lyashi ukutila bena ebalangile ukufulwa pamulandu nababomfi babuteko abaleibimba mufikansa fya calo ico batile nacikwata Amaka mukonaula ukufikilisha kwa mibombele
6/24/2024 15:40:03	bemba_news_item_333_237_241_4_3	even those who are going to be appointed in future
6/24/2024 15:41:03	bemba_news_item_333_241_245_4_3	to support the president to support the vision of the president
6/24/2024 15:43:55	bemba_news_item_332_302_328_26_14	ba mama winna ebacimwene ukutila ukuwamya kwa fikulwa kuti kwaba bwile kwi boma pakashita akanono pamulndu wakutila icishinka cakutila incende yashingululwa na menshi ico nge cili icashupa mukusenda
6/24/2024 15:50:07	bemba_news_item_333_109_112_3_2	balashikwa kufitungu ifyalekanalekana
6/24/2024 15:51:08	bemba_news_item_333_120_125_5_4	balangishe fye ifyo kateka acindika imitundu muno calo
6/24/2024 15:52:10	bemba_news_item_330_383_386_3_2	ahh its about who you know  who is closer and...
6/24/2024 15:54:39	bemba_news_item_330_583_594_11_10	republic temulandu nefikomo fyasainishiwe mu mweshi wa February mu mwaka wa twenty twenty pakati ka buteko elyo namabumba yaba cipondoka abali fourteen
6/24/2024 15:56:50	bemba_news_item_331_335_342_7_7	education union teachers of Zambia we are appealing to the announcement that ahh the government intends to build houses for teachers
6/24/2024 15:58:55	bemba_news_item_331_385_392_7_6	which is compromise due to poor accommodation we believe the sixty thousand can be the stater...
6/24/2024 15:59:30	bemba_news_item_33_229_232_3_2	abalefilwa ukusunga abana babo
6/24/2024 16:01:26	bemba_news_item_340_22_32_10_9	kateka wa cino calo ba edgar lungu ebalombele ku filonganino fya mapepo ukutwalilila ukupepelako Icalo elyo nokumona ukutila umutende watwalilila mu calo
6/25/2024 8:23:53	bemba_talkshow_item_1_1025_1029_4_4.wav	Ee second ninety-five ilyo tulelandapo emukwi elo nomba ninety-five yakushalikisha.
6/25/2024 8:24:21	bemba_talkshow_item_18_1191_1194_3_2.wav	Umbi uupusene no mukalamba twalatila Shani?
6/25/2024 8:24:41	bemba_talkshow_item_18_1233_1236_3_2.wav	Nomba umuntu nga tafulilwe!
6/25/2024 8:25:01	bemba_talkshow_item_18_1307_1315_8_6.wav	Mukolwe kanshi walanjebako amashiwi ayakwete ubupilililo ubupilibulo ubwapusana na aya
6/25/2024 8:25:23	bemba_talkshow_item_18_1339_1342_3_2.wav	Yaputuka nga natukwata mukolwe.
6/25/2024 8:25:44	bemba_talkshow_item_18_1425_1427_2_2.wav	Hallo... kabwe katuka
6/25/2024 8:26:04	bemba_talkshow_item_18_1635_1637_2_2.wav	Bu ilyapusana kuti twala Shani?
6/25/2024 8:26:24	bemba_talkshow_item_18_1649_1651_2_2.wav	Landa naufika kumulaba mune.
6/25/2024 8:26:44	bemba_talkshow_item_18_174_180_6_5.wav	Umutwe we lyashi twalabelenga uleti mu mushi mwapusana
6/25/2024 8:27:11	bemba_talkshow_item_18_1793_1815_22_11.wav	Eya ee mmm kanshi twalapangako imisela pali ino nshita nalakulangako umusela   naba chiputa bakulangeko umo naiwe upangeko tulepangila capamo imisela.
6/25/2024 8:27:32	bemba_talkshow_item_18_1841_1862_21_11.wav	Nalikwata ichola icinono ishi imisela shibili shikwete ubupilibulo  ubwapusana pantu uukwete ichola ilikulu cilepilibula ati nacikula kuti alonga ifitabo!
6/25/2024 8:27:53	bemba_talkshow_item_18_1957_1974_17_15.wav	Icilangililo kanshi madam kuti twapelako na bana bapangelo imisela.  Nabena batupeleko imisela aini madam? Mmm eya ee eya ee kanshi mwe bana natumilangilila  pali ino nshita ninshita yenu aleni!
6/25/2024 8:28:14	bemba_talkshow_item_18_2022_2025_3_3.wav	Imbushi iyilume. Wapwanokupwa umusela mune?
6/25/2024 8:28:33	bemba_talkshow_item_18_2222_2224_2_2.wav	Hallo! Ninebo Nani ishina?
6/25/2024 8:29:18	bemba_talkshow_item_18_2237_2255_18_5.wav	Tala wapanga umusela uusuma twakwata umunofu bwino bwino ulenfwika bwino.
6/25/2024 8:29:55	bemba_talkshow_item_18_2278_2281_3_3.wav	Clema kashiwa. Clema kashiwa ninebo grade Nani?
6/25/2024 8:30:16	bemba_talkshow_item_18_2464_2467_3_2.wav	Emukwai alepanga umusela mami tunfwe (kututasha fye)
6/25/2024 8:30:36	bemba_talkshow_item_18_2573_2590_17_5.wav	Kafundisha bacilatusambilisha pa mashiwi ayakwa
6/25/2024 8:30:56	bemba_talkshow_item_18_2605_2607_2_2.wav	Ifyapusanapusana.
6/25/2024 8:31:23	bemba_talkshow_item_18_2881_2884_3_2.wav	Part B. ale uleasuka ishiwi inshi?
6/25/2024 8:31:42	bemba_talkshow_item_18_2924_2927_3_2.wav	Okay uleasuka ishiwi inshi?
6/25/2024 8:32:10	bemba_talkshow_item_18_306_311_5_5.wav	Nabo bateka bana mbushi beka be...
6/25/2024 8:32:30	bemba_talkshow_item_18_3116_3121_5_4.wav	Ishina? Gracious changa. Ale panga umusela tunfwe Gracious 
6/25/2024 8:32:51	bemba_talkshow_item_18_312_320_8_7.wav	Natotela kanshi mwacilakutikisha ndesubila naiwe mune wacilakutikisha  natutwalilile ukubelenga
6/25/2024 8:33:21	bemba_talkshow_item_18_3127_3131_4_3.wav	Nomba bonfya ba da.. paliba dad bikapo mu cibemba utile ba tata.
6/25/2024 8:33:43	bemba_talkshow_item_18_405_432_27_2.wav	Natotela ekutila nimbwa iyanka...
6/25/2024 8:34:05	bemba_talkshow_item_18_432_457_25_16.wav	Inkoko iyaume tutila mukolwe,  mukolwe nomba apa pantu tulelolesha pa yaume so nayena nangu mukolwe ukuti twatila inkoko iyaume mmm imbwa iyaume, inkumba iyaume ,imbushi ifyo fine
6/25/2024 8:34:26	bemba_talkshow_item_18_48_55_7_6.wav	Sana mukwai. Bushe mukufusha twalikwete icilundwa Ico twaletila umutima.
6/25/2024 8:35:00	bemba_talkshow_item_18_559_563_4_4.wav	Bashikulu kabwe baliteka imbushi ishingi.
6/25/2024 8:35:21	bemba_talkshow_item_18_584_589_5_4.wav	Mwaliba abasweshi elyo nabafishi.
6/25/2024 8:35:52	bemba_talkshow_item_18_669_673_4_3.wav	Oh yaputuka iyo yaputuka iyo lumbula...
6/25/2024 8:36:15	bemba_talkshow_item_18_696_702_6_6.wav	Twashuka primary school, twashuka primary school ale asuka mutundu wa mbushi inshi uteka bashiku Kabwe
6/25/2024 8:36:39	bemba_talkshow_item_18_716_728_12_11.wav	Ok morfat naulungika nifyo fine shilume sheka sheka nomba ndekabila liya ishiwi twacunfwa mwi lyashi lilya ishiwi naumbi atumeko naumbi atumeko  Hello!
6/25/2024 8:36:59	bemba_talkshow_item_18_9_14_5_5.wav	Pa Wednesday umulungu wapwile kwali isambilo ilyaba grade three naba grade four
6/25/2024 8:37:19	bemba_talkshow_item_18_995_1003_8_7.wav	Nomba nga mulebetila Kwi shina teti mutile ba mama ba kabwe awe kutila banakulu kabwe
6/25/2024 8:37:38	bemba_talkshow_item_19_1027_1030_3_2.wav	Iyishibe amafya abantu balepitamo.
6/25/2024 8:37:58	bemba_talkshow_item_19_1054_1058_4_4.wav	Ifwile yaba nitungulushi ishibi life ya Bantu muli Ilya environment (ifyo baikala) ifyo baikala.
6/25/2024 8:38:33	bemba_talkshow_item_19_1098_1109_11_4.wav	Ukulundapo fye apo bashilaya ba director finance batila intungulushi ifwile ya....
6/25/2024 8:38:49	bemba_talkshow_item_19_1220_1226_6_5.wav	ukulundapo fye (apo) ehh emukwai apopene mwalondolola nomba nga pali ino nshita iyo tuleya tulepalamina.
6/25/2024 8:39:09	bemba_talkshow_item_19_128_132_4_3.wav	Mwisesha utulimba twenu kutikeni nokununfwa kufyo Oklltumikwatile pabushi bwa kelo.
6/25/2024 8:39:35	bemba_talkshow_item_19_1368_1370_2_2.wav	Tulesa mukucinja yaba nomba ni?
6/25/2024 8:39:55	bemba_talkshow_item_19_200_203_3_3.wav	Kanshi ubutungulushi ubwafikapo.
6/25/2024 8:40:19	bemba_talkshow_item_19_2023_2045_22_4.wav	Kanshi ifyo tulefway monse monse mu calo filecitika mu calo cesu ica Zambia.
6/25/2024 8:40:58	bemba_talkshow_item_19_2125_2148_23_10.wav	Namafisakanwa yamona  Bantu abali influential  mu community yaya babikako yabafumbatikako Kanono mu minwe ati  iyo muletila fye nine nine filta tafifwaika
6/25/2024 8:41:19	bemba_talkshow_item_19_275_278_3_2.wav	Nga filya basosa ukutila Bantu bafwile bakucetekela.
6/25/2024 8:41:44	bemba_talkshow_item_19_348_351_3_2.wav	Ni pafwile paba ubwampano.
6/25/2024 8:42:04	bemba_talkshow_item_19_460_465_5_4.wa	Ndelanda ukutila intungulushi iyafikapo kabili iyampomfu.
6/25/2024 8:42:24	bemba_talkshow_item_19_541_562_21_12.wav	Kanshi we ntugulushi nga tauibwseshe panshi taulebombela na Bantu, abantu balakusula nga filya fine basosele ukutila once abantu bakusula to rebuild or to regain the trust In you
6/25/2024 8:44:03	bemba_talkshow_item_19_565_589_24_10.wav	Ah ifilayo ulelaya ukutila nkacita ficite let the actions speak louder than your words nge ifi fine Uno mwaka tulimo uuli crucial uwakusala
6/25/2024 8:44:23	bemba_talkshow_item_19_565_589_24_12.wav	Nga bakusula fye abantu nelyo ulesosa ifintu ifyamano bakulakuwela fye ahh ni aba efyo baba baisa mukutubepa na kabili kanshi nga uli nitungulushi nga filya batile do what you say you will do
6/25/2024 8:44:45	bemba_talkshow_item_19_733_738_5_4.wav	Ba babufi nangu ama resources ya calo tabayabonfeshe muli bucishinka.
6/25/2024 8:45:06	bemba_talkshow_item_19_753_761_8_7.wav	Ukuyamwena, ukuyamwena ukumonapo paba resources nokusunga  ama resources bwino so that yabombe ukulingana  nefyo yafwile ukubomba 
6/25/2024 8:45:25	bemba_talkshow_item_19_779_789_10_9.wav	Uku bambi bati bamona Nga cakitila babapela ubutungulushi bamona kwati nalimo baishiba ifintu fyonse ukucila na Bantu bonse Uno tebutungulushi ubwafikapo awe.
6/25/2024 8:45:44	bemba_talkshow_item_19_932_935_3_2.wav	Ah balisanga ifintu six.
6/25/2024 8:46:03	bemba_talkshow_item_19_944_947_3_3.wav	Pakutila yaba intungulushi iyo abantu benga che..! Chetekela.
6/25/2024 8:46:22	bemba_talkshow_item_2_1467_1487_20_5.wav	Ah kuti bacita Shani report bushe mwalikwata ama numbers ayo mwingatuminako nangula ma offices nshi bengayako mukwai?
6/25/2024 8:46:42	bemba_talkshow_item_2_1517_1520_3_3.wav	So nafuti apo tuya nangu kuba kapokola ukucita report.
6/25/2024 8:47:02	bemba_talkshow_item_2_1543_1549_6_6.wav	Pantu naifwe tuli bantu ifi ifintu kulaba  kwaba fye accident  nomba nga mwalatina mwaikala ebwafya ububapo.
6/25/2024 8:47:20	bemba_talkshow_item_2_1593_1596_3_3.wav	Nga bacita calculate iyo bakucita slap with ama charges.
6/25/2024 8:47:40	bemba_talkshow_item_2_1791_1800_9_8.wav	Tulelomba ukutila tiyeni bwino bwino ifipe ifyo pakutila nabena abaletwafwilisha mwalishiba fye chambeshi apo potwatampa ukumona kwati.
6/25/2024 8:48:01	bemba_talkshow_item_2_1981_1988_7_6.wav	Abana bafwile kulya imiku itatu nangula ine elo kabili nokukanyapo fye ukubonsha.
6/25/2024 8:48:21	bemba_talkshow_item_2_250_253_3_2.wav	I think some six ah months also ago.
6/25/2024 8:48:43	bemba_talkshow_item_2_297_302_5_5.wav	Incito yesu yakubika amenshi aya cila ng’anda mu ncende ishi twalanda nangu ku musenga.
6/25/2024 8:49:03	bemba_talkshow_item_2_422_432_10_9.wav	Ah bushe ama meter mukwai ah nana tap eh  eyo mulebika i.. bushe ah yali ayakosa nangu bushe yali yali shani mukwai ?
6/25/2024 8:49:22	bemba_talkshow_item_2_492_495_3_2.wav	Twalyunfwa ukutila ati fyonse ifyo fili mulya.
6/25/2024 8:49:42	bemba_talkshow_item_2_556_559_3_2.wav	Apa mukwai pali ifintu fibili ifyo tulelandapo
6/25/2024 8:50:01	bemba_talkshow_item_2_717_723_6_5.wav	Napo apo tatwimine fye ifyo fine ukutila ati  twalipela report mukwai nafuti twalaya flat out.
6/25/2024 8:50:19	bemba_talkshow_item_2_83_89_6_2.wav	Ayaba mumi tukonke amafunde yaba mumi
6/25/2024 8:50:42	bemba_talkshow_item_2_864_867_3_3.wav	Number twenty act number twenty eight of nineteen ninety-seven.
6/25/2024 8:51:04	bemba_talkshow_item_2_884_887_3_2.wav	For maybe almost twenty five years!
6/25/2024 8:51:24	bemba_talkshow_item_2_914_918_4_3.wav	Efyo tulecita nefi nga ba chambeshi tulekwata umu nomu nomu
6/25/2024 8:51:40	bemba_talkshow_item_20_1099_1102_3_3.wav	Balingile bamona ukutila ati Baba mapped.
6/25/2024 8:51:59	bemba_talkshow_item_20_1417_1421_4_3.wav	Walking facility ya e-payment where you have a...
6/25/2024 8:52:18	bemba_talkshow_item_20_1605_1608_3_3.wav	Nga ba saving’a iyi number ndeibwekeshapo star..
6/25/2024 8:52:37	bemba_talkshow_item_20_1653_1656_3_2.wav	The you enter ama details ifyo mulelipila...
6/25/2024 8:52:55	bemba_talkshow_item_20_1672_1676_4_3.wav	Kanshi Ilya WhatsApp contact yenu nga ya ni MTN money.
6/25/2024 8:53:14	bemba_talkshow_item_20_1765_1768_3_2.wav	Kanshi lulya mulecita register payment yenu.
6/25/2024 8:53:35	bemba_talkshow_item_20_1946_1951_5_4.wav	Kuti mwa kuti mwalembesha ba TPIN kuti mwaleta utusebo you can file retains
6/25/2024 8:53:53	bemba_talkshow_item_20_1961_1964_3_2.wav	Kanshi olo bacita download iyo tax on app
6/25/2024 8:54:12	bemba_talkshow_item_20_198_201_3_2.wav	Cafuntuka cakwata ukuya pa ntanshi.
6/25/2024 8:54:31	bemba_talkshow_item_20_2013_2021_8_7.wav	Amashiwi yakulekelesha Brian tulekoselesha fye bakalipila ba musonko ukubonfya ishi inshila isho tuleteleko  ishalekanalekana.
6/25/2024 8:54:49	bemba_talkshow_item_20_2183_2188_5_4.wav	Awe abo ifyo ningabebako fye balatusanga balatunga muma offices yesu yaba ayaisuka.. emukwai
6/25/2024 8:55:10	bemba_talkshow_item_20_2435_2450_15_5.wav	Mwe Lesa wandi nga fweniko Ubucushi ins
6/25/2024 8:55:30	bemba_talkshow_item_20_2480_2484_4_3.wav	Abaice ne fitekwa
6/25/2024 8:55:50	bemba_talkshow_item_20_2532_2535_3_3.wav	Mufundo ponse wanyanta
6/25/2024 8:56:47	bemba_talkshow_item_20_35_38_3_3.wav	Ilepongomoka nge mfula
6/25/2024 8:57:19	bemba_talkshow_item_20_535_545_10_10.wav	Tatulapokelelako ubwafya ubuli bonse ubwakweba ati iyo iyi inshila ileshupa iyo ilebomba fye bwino na Bantu nabakwata ukusangamo ubukumu no kusekelamo.
6/25/2024 8:57:42	bemba_talkshow_item_20_613_618_5_5.wav	Ukubonfya na ba middle man Abali bonse kanshi iyi inshila ni nshila imo iyili secure 
6/25/2024 8:57:57	bemba_talkshow_item_20_816_824_8_8.wav	Emukwai bushe fintu nshi ifilundilwemo nangu ifilesangwamo ah muli iyi e- payment nangula taxs payers online mukwai
6/25/2024 8:58:23	bemba_talkshow_item_20_832_838_6_5.wav	Kanshi iyi e-payment on tax online  kuli abo abafwaya tubonfya internet kulipila uyu umusonko.
6/25/2024 8:59:06	bemba_talkshow_item_20_871_874_3_2.wav	Lelo ukufuma kuli iyi inshila ya e-payment.
6/25/2024 8:59:27	bemba_talkshow_item_21_1045_1052_7_6.wav	Tulashinguluka muma sukulu monse ukulolekesha ukuti ama guidance teacher nakwata yalya ama club
6/25/2024 8:59:49	bemba_talkshow_item_21_1113_1118_5_4.wav	Tulaya mukulanshanya pakutila Ico fintu ca.. cabwelela panshi
6/25/2024 9:00:11	bemba_talkshow_item_21_1134_1145_11_11.wav	Mukulondolola ifintu pa miti ikola tulabakansha muli tumotumo uto benga bonfya inshila shimo benga bonfya ukulanda nabanabo pakutila balya abanabo bacinja.
